opportunity_id,sales_agent,product,account,stage,created_date,close_date,amount
KNH4ZX85,Jonathan Berthelot,MG Special,Bioholding,Won,10/29/2017,10/31/2017,62
OATOYNX2,Anna Snelling,MG Special,Bioholding,Won,5/19/2017,6/27/2017,63
YB6UP71G,Anna Snelling,MG Special,Bioholding,Won,9/3/2017,9/6/2017,64
IQ5ASHI1,Anna Snelling,GTX Basic,Bioholding,Won,5/21/2017,8/11/2017,475
ZDAJ4PFJ,Moses Frase,GTX Basic,Bioholding,Won,9/11/2017,12/3/2017,513
M2TZSYTN,Moses Frase,GTX Basic,Bioholding,Won,2/23/2017,6/16/2017,516
6VET70WX,Lajuana Vencill,GTX Basic,Bioholding,Won,4/23/2017,6/15/2017,518
38KKSE72,Lajuana Vencill,GTX Basic,Bioholding,Won,2/27/2017,6/1/2017,530
IGFQGZDK,Gladys Colclough,GTX Basic,Bioholding,Won,9/27/2017,12/8/2017,540
W0TOD23Z,Versie Hillebrand,GTX Basic,Bioholding,Won,8/10/2017,9/24/2017,546
ZG1DFNPW,Moses Frase,GTX Basic,Bioholding,Won,5/21/2017,9/15/2017,547
69Z30MBF,Moses Frase,GTX Basic,Bioholding,Won,9/26/2017,11/15/2017,571
DR2H05BG,Cecily Lampkin,GTX Basic,Bioholding,Won,9/9/2017,9/22/2017,600
HMKFBTYR,Darcel Schlecht,GTX Basic,Bioholding,Won,3/30/2017,6/20/2017,600
I3RW4OMF,Cecily Lampkin,GTX Basic,Bioholding,Won,5/29/2017,8/29/2017,611
VUYQCXTY,Moses Frase,GTX Plus Basic,Bioholding,Won,6/9/2017,8/4/2017,1017
ZGSQMEQ9,Niesha Huffines,GTX Plus Basic,Bioholding,Won,6/16/2017,9/17/2017,1063
CNAQ6R7T,Marty Freudenburg,GTX Plus Basic,Bioholding,Won,9/14/2017,12/14/2017,1086
SXV6VZVC,Darcel Schlecht,GTX Plus Basic,Bioholding,Won,5/28/2017,8/25/2017,1118
87XTACKH,Jonathan Berthelot,GTX Plus Basic,Bioholding,Won,3/18/2017,5/26/2017,1137
MUUNQNG2,Darcel Schlecht,GTX Plus Basic,Bioholding,Won,9/10/2017,9/17/2017,1159
D7JDQB12,Lajuana Vencill,MG Advanced,Bioholding,Won,7/3/2017,9/23/2017,2857
5PJJCTJ9,Darcel Schlecht,MG Advanced,Bioholding,Won,4/2/2017,4/11/2017,3263
EK06CNRW,Lajuana Vencill,MG Advanced,Bioholding,Won,9/27/2017,10/6/2017,3681
6TOOTFQV,Moses Frase,MG Advanced,Bioholding,Won,7/19/2017,7/27/2017,3985
ZKFWTRRT,Darcel Schlecht,GTXPro,Bioholding,Won,9/23/2017,9/30/2017,4422
ITIQJARB,Gladys Colclough,GTX Plus Pro,Bioholding,Won,3/7/2017,3/11/2017,4887
LDYYOH6W,Gladys Colclough,GTXPro,Bioholding,Won,9/22/2017,11/24/2017,4938
81LMZHD1,Moses Frase,GTX Plus Pro,Bioholding,Won,6/17/2017,8/16/2017,5018
GACP1E2I,Darcel Schlecht,GTXPro,Bioholding,Won,5/11/2017,8/11/2017,5037
SCR1IKLQ,Anna Snelling,GTX Plus Pro,Bioholding,Won,7/27/2017,7/29/2017,5068
L58MN75X,Jonathan Berthelot,GTXPro,Bioholding,Won,6/18/2017,9/15/2017,5220
TVBY6CND,Marty Freudenburg,GTX Plus Pro,Bioholding,Won,10/11/2017,12/15/2017,5271
YYRYSVOO,Darcel Schlecht,GTXPro,Bioholding,Won,7/13/2017,7/16/2017,5382
5G645WYV,Moses Frase,GTX Plus Pro,Bioholding,Won,3/28/2017,4/7/2017,5447
T4NRIY5R,Darcel Schlecht,GTX Plus Pro,Bioholding,Won,4/1/2017,4/8/2017,5798
64CTQ6C5,Anna Snelling,GTX Plus Pro,Bioholding,Won,8/26/2017,11/2/2017,6659
MCE5DKD1,Markita Hansen,MG Special,Bioholding,Engaging,1/10/2017,2/5/2017,48
81MXE1H7,Markita Hansen,MG Advanced,Bioholding,Engaging,2/14/2017,4/6/2017,2921
LTVGILHP,Kary Hendrixson,GTX Basic,Bioholding,Engaging,5/11/2017,8/8/2017,538
5W29OCB8,Lajuana Vencill,MG Special,Bioholding,Engaging,7/30/2017,12/25/2017,45
2N2MUDOA,Daniell Hammack,GTXPro,Bioholding,Engaging,8/5/2017,1/18/2018,4312
NSX4NR40,Anna Snelling,GTX Plus Pro,Bioholding,Engaging,8/14/2017,10/31/2017,3931
TOJ902PF,Daniell Hammack,GTX Plus Basic,Bioholding,Engaging,12/15/2017,2/3/2018,648
U3F5X6BB,Donn Cantrell,MG Special,Bioplex,Lost,9/29/2017,12/7/2017,40
K98JFWRC,Garret Kinder,GTX Plus Pro,Bioplex,Lost,11/14/2017,11/28/2017,3951
NJAOJJY9,Violet Mclelland,MG Special,Bioplex,Lost,11/17/2017,11/25/2017,55
55ZNV61S,Donn Cantrell,GTX Basic,Bioplex,Lost,9/22/2017,10/4/2017,386
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,7/13/2017,7/21/2017,446
LWC0UJWD,Cassey Cress,GTX Basic,Bioplex,Lost,7/2/2017,7/3/2017,325
WXCW16QT,Donn Cantrell,GTX Plus Pro,Bioplex,Lost,2/13/2017,6/2/2017,4128
DHACLHPS,Daniell Hammack,GTX Basic,Bioplex,Lost,2/9/2017,5/22/2017,413
K3DQJ796,Garret Kinder,GTX Basic,Bioplex,Lost,2/19/2017,5/14/2017,413
SSX3QRTB,Rosie Papadopoulos,MG Special,Bioplex,Lost,3/17/2017,5/8/2017,37
JEPGSQC9,Violet Mclelland,GTX Plus Pro,Bioplex,Lost,2/21/2017,5/5/2017,3565
Q169CIK6,Violet Mclelland,MG Advanced,Bioplex,Lost,4/12/2017,4/18/2017,2638
GWRPJWRO,Donn Cantrell,GTXPro,Bioplex,Lost,4/8/2017,4/16/2017,3113
YIGSYPWD,Corliss Cosme,GTXPro,Bioplex,Lost,3/28/2017,4/7/2017,3180
9VEB4KWV,Violet Mclelland,MG Special,Bioplex,Lost,3/28/2017,4/7/2017,39
F3UB81V7,Boris Faz,MG Special,Bioplex,Won,6/19/2017,8/23/2017,49
7SYJDW4L,Reed Clapper,MG Special,Bioplex,Won,6/15/2017,8/4/2017,50
7FCXBW1M,Violet Mclelland,MG Special,Bioplex,Won,11/11/2017,11/13/2017,51
LJIAOC0Q,Violet Mclelland,MG Special,Bioplex,Won,3/19/2017,6/4/2017,52
7IFEKEMG,Violet Mclelland,MG Special,Bioplex,Won,3/15/2017,6/6/2017,53
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,12/22/2016,3/4/2017,56
P13DDOTM,Rosie Papadopoulos,MG Special,Bioplex,Won,1/25/2017,3/8/2017,59
600FP406,Violet Mclelland,MG Special,Bioplex,Won,9/23/2017,10/2/2017,60
7FQMSWIX,Corliss Cosme,MG Special,Bioplex,Won,11/22/2016,3/4/2017,62
7IKDD9UG,Violet Mclelland,GTX Basic,Bioplex,Won,7/25/2017,7/26/2017,491
XVYL67FL,Donn Cantrell,GTX Basic,Bioplex,Won,6/26/2017,7/6/2017,541
RFTDQJ0U,Rosie Papadopoulos,GTX Basic,Bioplex,Won,9/26/2017,10/1/2017,558
5J4Z0RYC,Cassey Cress,GTX Basic,Bioplex,Won,8/26/2017,9/8/2017,572
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,12/15/2016,3/16/2017,639
LQJISQSD,Corliss Cosme,GTX Plus Basic,Bioplex,Won,9/27/2017,10/5/2017,955
7SBDZJF4,Donn Cantrell,GTX Plus Basic,Bioplex,Won,6/6/2017,8/23/2017,1036
6KPKOR79,Donn Cantrell,GTX Plus Basic,Bioplex,Won,8/3/2017,9/13/2017,1050
FH4VP5CL,Donn Cantrell,GTX Plus Basic,Bioplex,Won,4/3/2017,6/26/2017,1109
0R1F3OIN,Daniell Hammack,MG Advanced,Bioplex,Won,8/15/2017,8/22/2017,2682
UOXKC4UG,Violet Mclelland,MG Advanced,Bioplex,Won,4/24/2017,8/4/2017,2981
TCTLOMKP,Cassey Cress,MG Advanced,Bioplex,Won,5/25/2017,6/27/2017,2993
TAPNNL1W,Garret Kinder,MG Advanced,Bioplex,Won,2/24/2017,3/7/2017,3278
5YIWOUOZ,Daniell Hammack,GTXPro,Bioplex,Won,10/19/2017,10/24/2017,4353
P2LY9NFN,Cassey Cress,GTXPro,Bioplex,Won,2/14/2017,5/8/2017,4942
MBGVOGCY,Reed Clapper,GTX Plus Pro,Bioplex,Won,4/5/2017,4/12/2017,5095
FI5OA7O6,Daniell Hammack,GTXPro,Bioplex,Won,4/23/2017,4/25/2017,5149
RENW2N0H,Reed Clapper,GTXPro,Bioplex,Won,9/17/2017,11/19/2017,5186
A5IABHP1,Boris Faz,GTXPro,Bioplex,Won,10/27/2017,10/28/2017,5275
CTZ5I5R5,Cassey Cress,GTX Plus Pro,Bioplex,Won,10/2/2017,12/5/2017,5469
IR2D4ZG5,Rosie Papadopoulos,GTX Plus Pro,Bioplex,Won,6/21/2017,6/27/2017,6229
TGI9B9AD,Reed Clapper,GTX Plus Pro,Bioplex,Won,8/4/2017,12/16/2017,6318
F2B62IW4,Maureen Marcano,MG Special,Bioplex,Engaging,2/28/2017,5/12/2017,34
CZ8PPZTC,Rosie Papadopoulos,MG Special,Bioplex,Engaging,3/5/2017,5/26/2017,54
7DOGGIXI,Elease Gluck,MG Special,Bioplex,Engaging,8/5/2017,10/18/2017,46
1UW6ILCH,Maureen Marcano,GTX Basic,Bioplex,Engaging,9/5/2017,1/19/2018,394
J5BCAQ1Z,Zane Levy,GTX Basic,Bioplex,Engaging,12/15/2017,5/22/2018,340
E3LNNM8H,Maureen Marcano,GTX Plus Pro,Blackzim,Lost,11/18/2017,12/5/2017,4001
KUAZF4E7,Markita Hansen,GTX Plus Basic,Blackzim,Lost,7/25/2017,11/27/2017,759
LKBDKJLM,Markita Hansen,MG Special,Blackzim,Lost,9/29/2017,11/27/2017,45
FNXCNUR1,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,8/7/2017,11/24/2017,664
7XL4JYSB,Kary Hendrixson,MG Advanced,Blackzim,Lost,9/2/2017,11/24/2017,2664
86MJT5KR,Markita Hansen,MG Special,Blackzim,Lost,11/16/2017,11/23/2017,30
BZG9DI4Z,Vicki Laflamme,GTX Basic,Blackzim,Lost,10/26/2017,10/28/2017,456
2T0GMDKK,Markita Hansen,GTX Plus Basic,Blackzim,Lost,10/8/2017,10/10/2017,632
5BRZKG6Y,Hayden Neloms,MG Special,Blackzim,Lost,5/15/2017,9/8/2017,48
59XUUWAQ,Kami Bicknell,MG Special,Blackzim,Lost,5/11/2017,9/2/2017,48
M28Z11DC,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,8/25/2017,8/31/2017,704
YH2NHVXC,Elease Gluck,MG Advanced,Blackzim,Lost,5/31/2017,8/26/2017,2609
UV45XZWJ,Zane Levy,MG Special,Blackzim,Lost,8/14/2017,8/18/2017,35
EVDMSM4N,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,5/27/2017,8/14/2017,1027
BM0QXHMH,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,5/7/2017,8/4/2017,611
PC38XXQN,Elease Gluck,MG Advanced,Blackzim,Lost,4/23/2017,8/1/2017,2517
T46KPPNB,Kary Hendrixson,GTX Plus Basic,Blackzim,Lost,7/14/2017,7/16/2017,1000
KBG5R0WH,Vicki Laflamme,GTX Plus Pro,Blackzim,Lost,6/25/2017,7/2/2017,3446
RDJFZGM9,Kami Bicknell,MG Special,Blackzim,Lost,2/1/2017,6/13/2017,32
1N99TLIA,Maureen Marcano,MG Advanced,Blackzim,Lost,3/20/2017,6/2/2017,2565
U9CDTLZM,Vicki Laflamme,MG Special,Blackzim,Lost,3/8/2017,5/26/2017,52
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,3/7/2017,5/24/2017,3261
DRFUPEOU,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,4/4/2017,5/10/2017,2932
3B6HWK65,Vicki Laflamme,MG Special,Blackzim,Lost,1/30/2017,5/7/2017,48
C0SNGBJU,Vicki Laflamme,MG Advanced,Blackzim,Lost,4/13/2017,4/23/2017,2742
BWIWI1PC,Hayden Neloms,MG Advanced,Blackzim,Lost,4/16/2017,4/22/2017,2676
E2MWXGNG,Hayden Neloms,MG Advanced,Blackzim,Lost,4/17/2017,4/19/2017,3071
8GBXTWXE,Kary Hendrixson,MG Advanced,Blackzim,Lost,4/9/2017,4/16/2017,2692
VYDCTUAU,Maureen Marcano,MG Advanced,Blackzim,Lost,4/14/2017,4/16/2017,2494
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,1/5/2017,3/30/2017,466
MHMD41XY,Elease Gluck,MG Special,Blackzim,Won,7/22/2017,7/23/2017,51
FQB53DQH,Vicki Laflamme,MG Special,Blackzim,Won,6/20/2017,7/1/2017,51
LGTIXQ46,Rosalina Dieter,MG Special,Blackzim,Won,4/1/2017,4/7/2017,51
Y3QBGJLM,Vicki Laflamme,MG Special,Blackzim,Won,9/22/2017,12/30/2017,54
B6CHA7CX,Hayden Neloms,MG Special,Blackzim,Won,11/29/2017,12/14/2017,58
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,9/20/2017,11/24/2017,58
QM6GJ78P,Kami Bicknell,MG Special,Blackzim,Won,6/27/2017,7/7/2017,59
YTSX7IW3,Markita Hansen,MG Special,Blackzim,Won,6/24/2017,7/2/2017,59
APWT2PFU,Rosalina Dieter,MG Special,Blackzim,Won,4/23/2017,4/30/2017,59
CDA8Y12G,Markita Hansen,MG Special,Blackzim,Won,3/8/2017,5/7/2017,61
H7GFLCDH,Elease Gluck,MG Special,Blackzim,Won,11/24/2017,12/18/2017,62
QNFO4GX8,Kami Bicknell,GTX Basic,Blackzim,Won,4/20/2017,4/28/2017,502
R6OM4EDE,Maureen Marcano,GTX Basic,Blackzim,Won,10/19/2017,11/1/2017,524
HRV9DSYF,Vicki Laflamme,GTX Basic,Blackzim,Won,3/25/2017,4/3/2017,545
VR1XYM23,Zane Levy,GTX Basic,Blackzim,Won,10/10/2017,12/23/2017,551
BIH4D0JL,Kami Bicknell,GTX Basic,Blackzim,Won,8/16/2017,8/23/2017,557
GQPQ6XBD,Elease Gluck,GTX Basic,Blackzim,Won,5/21/2017,6/6/2017,562
ZE7PM90V,James Ascencio,GTX Basic,Blackzim,Won,5/31/2017,8/23/2017,570
OI6UHCTN,Zane Levy,GTX Basic,Blackzim,Won,4/21/2017,4/23/2017,570
PSKWV2JJ,Zane Levy,GTX Plus Basic,Blackzim,Won,8/31/2017,11/19/2017,1011
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,12/11/2016,3/11/2017,1043
KS9B13NQ,Maureen Marcano,GTX Plus Basic,Blackzim,Won,5/15/2017,9/10/2017,1101
7R0G2LC1,Vicki Laflamme,GTX Plus Basic,Blackzim,Won,6/28/2017,9/7/2017,1211
TW6D3KT4,Maureen Marcano,MG Advanced,Blackzim,Won,3/14/2017,5/12/2017,2798
3R8PJCCW,Kary Hendrixson,MG Advanced,Blackzim,Won,5/30/2017,9/3/2017,2868
Y7AC2LSL,Markita Hansen,MG Advanced,Blackzim,Won,7/22/2017,9/30/2017,3015
ZHI12PI4,Hayden Neloms,MG Advanced,Blackzim,Won,9/10/2017,12/29/2017,3302
YOFRJU68,Kami Bicknell,MG Advanced,Blackzim,Won,7/29/2017,9/29/2017,3463
IEJHIQYI,Hayden Neloms,MG Advanced,Blackzim,Won,10/8/2017,12/22/2017,3517
SUOT8GB6,Vicki Laflamme,MG Advanced,Blackzim,Won,8/12/2017,11/14/2017,3779
ZDVZB8PX,Vicki Laflamme,MG Advanced,Blackzim,Won,9/5/2017,11/14/2017,3930
EYNZMBI0,Kami Bicknell,GTX Plus Pro,Blackzim,Won,5/9/2017,9/13/2017,4755
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,12/10/2016,3/22/2017,4839
WSG25BZ9,Kary Hendrixson,GTXPro,Blackzim,Won,6/19/2017,9/22/2017,4966
NW6OPA4M,Kary Hendrixson,GTX Plus Pro,Blackzim,Won,4/5/2017,5/21/2017,4983
BO1GBSM0,James Ascencio,GTX Plus Pro,Blackzim,Won,10/5/2017,10/11/2017,5004
SGAJAIP9,Maureen Marcano,GTXPro,Blackzim,Won,10/4/2017,12/20/2017,5026
WL31FAI3,Zane Levy,GTXPro,Blackzim,Won,12/17/2017,12/26/2017,5196
UWZHNMR4,Vicki Laflamme,GTX Plus Pro,Blackzim,Won,9/24/2017,11/26/2017,5196
SMQV0BRI,Maureen Marcano,GTX Plus Pro,Blackzim,Won,9/10/2017,9/21/2017,5832
ITCY8YV0,Zane Levy,GTXPro,Blackzim,Won,3/4/2017,6/11/2017,5876
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,12/21/2016,5/2/2017,2558
4NGSQODD,James Ascencio,GTXPro,Blackzim,Engaging,1/28/2017,7/3/2017,3379
9E8A7MQ8,Kary Hendrixson,GTX Plus Pro,Blackzim,Engaging,2/26/2017,3/28/2017,3437
JA5G7YBO,Markita Hansen,MG Special,Blackzim,Engaging,3/5/2017,5/4/2017,41
SLYFFVBE,Maureen Marcano,GTX Plus Basic,Blackzim,Engaging,3/7/2017,6/4/2017,806
V4XHHFO3,Elease Gluck,GTX Basic,Blackzim,Engaging,3/15/2017,8/19/2017,484
PO158L29,Cassey Cress,GTX Basic,Blackzim,Engaging,3/23/2017,5/17/2017,468
C9330YF1,Markita Hansen,GTX Basic,Blackzim,Engaging,4/17/2017,6/30/2017,394
BBOWBQA6,Niesha Huffines,GTX Plus Pro,Blackzim,Engaging,7/20/2017,12/15/2017,4285
C58775JM,Corliss Cosme,GTXPro,Bluth Company,Lost,9/8/2017,12/30/2017,4129
2DT6W3HA,Reed Clapper,MG Advanced,Bluth Company,Lost,11/27/2017,12/12/2017,2798
J25NMK6Q,Violet Mclelland,MG Special,Bluth Company,Lost,8/28/2017,11/11/2017,33
EYWXCFXJ,Boris Faz,GTX Plus Pro,Bluth Company,Lost,10/4/2017,11/1/2017,3494
0GM4GDFT,Daniell Hammack,GTXPro,Bluth Company,Lost,10/19/2017,10/28/2017,3661
6QAWMSU2,Donn Cantrell,GTX Basic,Bluth Company,Lost,10/18/2017,10/24/2017,325
KYL4UFG5,Donn Cantrell,GTX Basic,Bluth Company,Lost,6/11/2017,8/29/2017,409
QB4FISNE,Violet Mclelland,MG Special,Bluth Company,Lost,8/26/2017,8/27/2017,38
NDLX894H,Violet Mclelland,MG Special,Bluth Company,Lost,7/17/2017,7/18/2017,31
2HPCHBIL,Corliss Cosme,GTX Plus Pro,Bluth Company,Lost,7/5/2017,7/14/2017,4930
9S749GJD,Violet Mclelland,MG Advanced,Bluth Company,Lost,6/24/2017,7/5/2017,3083
MF4299DQ,Cassey Cress,MG Advanced,Bluth Company,Lost,6/26/2017,7/3/2017,1838
S9N98QU9,Daniell Hammack,GTX Plus Pro,Bluth Company,Lost,7/2/2017,7/3/2017,3769
ZYRRGSQK,Reed Clapper,MG Advanced,Bluth Company,Lost,6/14/2017,6/27/2017,3068
2WH4NUR9,Cassey Cress,GTX Basic,Bluth Company,Lost,3/7/2017,6/4/2017,329
AWDOKG69,Garret Kinder,GTX Basic,Bluth Company,Lost,1/27/2017,5/10/2017,478
IUDDK8Q0,Cassey Cress,GTXPro,Bluth Company,Lost,4/14/2017,4/22/2017,3547
89064N0X,Rosie Papadopoulos,MG Advanced,Bluth Company,Lost,4/2/2017,4/7/2017,2016
28QWFYSP,Wilburn Farren,MG Special,Bluth Company,Lost,4/3/2017,4/5/2017,28
8O1WNJBA,Garret Kinder,GTX Basic,Bluth Company,Lost,2/15/2017,3/23/2017,438
WHS3UZHR,Violet Mclelland,MG Special,Bluth Company,Won,8/7/2017,11/9/2017,51
R0O1UYNW,Violet Mclelland,MG Special,Bluth Company,Won,8/2/2017,8/10/2017,53
UADVV91I,Corliss Cosme,MG Special,Bluth Company,Won,8/6/2017,12/1/2017,59
0BSYDRMT,Reed Clapper,MG Special,Bluth Company,Won,6/30/2017,9/18/2017,60
VMGCRSWP,Violet Mclelland,MG Special,Bluth Company,Won,10/28/2017,11/14/2017,61
AQH7ORZZ,Reed Clapper,MG Special,Bluth Company,Won,10/1/2017,12/18/2017,62
F914VHA3,Donn Cantrell,GTX Basic,Bluth Company,Won,5/14/2017,8/6/2017,525
OAMR9KPA,Corliss Cosme,GTX Basic,Bluth Company,Won,9/21/2017,12/21/2017,550
88R4UBAN,Corliss Cosme,GTX Basic,Bluth Company,Won,4/25/2017,5/6/2017,562
2GVXOWDF,Cassey Cress,GTX Basic,Bluth Company,Won,8/20/2017,9/11/2017,566
GYS3APR7,Corliss Cosme,GTX Basic,Bluth Company,Won,6/8/2017,8/5/2017,602
ENE1HNL3,Cassey Cress,GTX Plus Basic,Bluth Company,Won,5/15/2017,6/27/2017,1078
VDGA4KXA,Violet Mclelland,GTX Plus Basic,Bluth Company,Won,12/24/2017,12/30/2017,1093
9Q2SYGPP,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,7/30/2017,8/10/2017,1097
03O9FNTZ,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,7/7/2017,7/9/2017,1107
6SV2WYK4,Boris Faz,GTX Plus Basic,Bluth Company,Won,6/2/2017,9/5/2017,1239
CCCQGBSY,Reed Clapper,GTX Plus Basic,Bluth Company,Won,10/3/2017,12/9/2017,1284
J6T6BTJI,Daniell Hammack,MG Advanced,Bluth Company,Won,5/8/2017,8/1/2017,3282
RW02HG5P,Donn Cantrell,MG Advanced,Bluth Company,Won,5/29/2017,6/11/2017,3313
3GVL1I1G,Rosie Papadopoulos,MG Advanced,Bluth Company,Won,11/7/2017,11/14/2017,3426
9328IHHL,Wilburn Farren,MG Advanced,Bluth Company,Won,3/18/2017,5/18/2017,3589
V0XFS245,Boris Faz,GTXPro,Bluth Company,Won,7/31/2017,9/11/2017,4096
H4ZSZQ9V,Reed Clapper,GTXPro,Bluth Company,Won,10/2/2017,10/10/2017,4186
YA2NDY1H,Cassey Cress,GTXPro,Bluth Company,Won,3/16/2017,5/17/2017,4519
3XVY4LEU,Reed Clapper,GTXPro,Bluth Company,Won,2/3/2017,5/9/2017,4671
89MUGU6K,Rosie Papadopoulos,GTXPro,Bluth Company,Won,10/1/2017,11/30/2017,4881
FHCSKQ4K,Donn Cantrell,GTX Plus Pro,Bluth Company,Won,10/1/2017,12/30/2017,5270
2AGLONC4,Donn Cantrell,GTXPro,Bluth Company,Won,2/24/2017,5/15/2017,5621
FZC2J90W,Maureen Marcano,MG Advanced,Bluth Company,Engaging,2/26/2017,4/18/2017,1881
I92EJ805,Kami Bicknell,GTX Basic,Bluth Company,Engaging,5/1/2017,6/29/2017,384
L1YN7LDL,Cassey Cress,MG Special,Bluth Company,Engaging,6/16/2017,7/17/2017,33
37UCYEDY,Cassey Cress,GTX Plus Basic,Bluth Company,Engaging,7/26/2017,8/26/2017,979
9M72KPA3,Kami Bicknell,GTX Plus Basic,Bluth Company,Engaging,7/29/2017,9/2/2017,1059
O0L6JUYE,Marty Freudenburg,GTX Basic,Bluth Company,Engaging,8/12/2017,11/30/2017,332
I5VHXAWW,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,11/6/2017,4/8/2018,4633
77JIGDNZ,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,9/15/2017,12/7/2017,858
5R1XNYTM,Daniell Hammack,MG Advanced,Bubba Gump,Lost,8/25/2017,11/25/2017,1963
Y7TVYRAX,Reed Clapper,GTX Plus Pro,Bubba Gump,Lost,8/22/2017,11/10/2017,3241
5GEBBVQQ,Garret Kinder,GTX Plus Pro,Bubba Gump,Lost,8/10/2017,11/6/2017,2769
9LILLW96,Garret Kinder,GTX Plus Pro,Bubba Gump,Lost,9/10/2017,11/1/2017,3144
BTOD096J,Reed Clapper,GTXPro,Bubba Gump,Lost,9/29/2017,10/6/2017,4246
74YVUL52,Cassey Cress,GTX Basic,Bubba Gump,Lost,6/14/2017,9/17/2017,407
1S09GEOL,Rosie Papadopoulos,GTX Basic,Bubba Gump,Lost,8/10/2017,9/9/2017,402
KUKJQX9Y,Cassey Cress,MG Advanced,Bubba Gump,Lost,6/7/2017,9/8/2017,2824
3YC624RD,Daniell Hammack,GTX Basic,Bubba Gump,Lost,7/18/2017,8/5/2017,477
DVPYKS4A,Cassey Cress,MG Advanced,Bubba Gump,Lost,6/25/2017,7/4/2017,2652
58K44TMD,Rosie Papadopoulos,MG Advanced,Bubba Gump,Lost,6/4/2017,6/20/2017,3136
0H4AHJRI,Daniell Hammack,GTX Basic,Bubba Gump,Lost,5/14/2017,6/1/2017,462
HS58SPS7,Cassey Cress,MG Special,Bubba Gump,Lost,5/17/2017,5/25/2017,36
44F8ZE41,Donn Cantrell,GTX Basic,Bubba Gump,Lost,2/19/2017,5/19/2017,479
RMO3I92N,Donn Cantrell,GTX Plus Basic,Bubba Gump,Lost,3/30/2017,4/11/2017,818
YBAKNQ8Z,Reed Clapper,MG Advanced,Bubba Gump,Lost,1/28/2017,3/30/2017,3249
WNXZ1FGS,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,1/16/2017,3/28/2017,1051
7ZASHEBX,Reed Clapper,MG Special,Bubba Gump,Won,10/13/2017,12/14/2017,49
FBSEA94D,Rosie Papadopoulos,MG Special,Bubba Gump,Won,2/27/2017,6/30/2017,53
CPVW06O2,Boris Faz,MG Special,Bubba Gump,Won,10/4/2017,10/11/2017,54
R034IT17,Rosie Papadopoulos,MG Special,Bubba Gump,Won,5/10/2017,5/12/2017,54
4ATO2S4S,Violet Mclelland,MG Special,Bubba Gump,Won,11/8/2017,12/27/2017,56
WWTJ5PNC,Daniell Hammack,MG Special,Bubba Gump,Won,4/29/2017,5/4/2017,60
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,9/20/2017,12/14/2017,472
8PUH80YZ,Cassey Cress,GTX Basic,Bubba Gump,Won,7/25/2017,8/21/2017,511
VSMB0KJW,Donn Cantrell,GTX Basic,Bubba Gump,Won,11/2/2017,11/28/2017,532
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,12/9/2016,3/14/2017,549
Y5A5G2L5,Cassey Cress,GTX Basic,Bubba Gump,Won,8/27/2017,12/8/2017,606
0MXZ36G7,Corliss Cosme,GTX Basic,Bubba Gump,Won,10/3/2017,10/4/2017,616
CG4TWLUR,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,3/8/2017,6/2/2017,857
JK75NQBD,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,4/3/2017,5/20/2017,997
HRLYABOS,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,4/21/2017,8/21/2017,1033
ERWWQ79N,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,8/26/2017,11/19/2017,1046
E6WG7J0I,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,4/5/2017,4/10/2017,1083
FCNYDFK3,Daniell Hammack,GTX Plus Basic,Bubba Gump,Won,4/16/2017,6/6/2017,1192
T87FD71P,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,9/7/2017,11/18/2017,1251
1VFUCUWA,Garret Kinder,MG Advanced,Bubba Gump,Won,6/13/2017,8/27/2017,3279
VN0XOAB6,Cassey Cress,MG Advanced,Bubba Gump,Won,10/6/2017,11/12/2017,3333
SURL8H49,Donn Cantrell,MG Advanced,Bubba Gump,Won,5/24/2017,9/10/2017,3521
01FNZW2T,Rosie Papadopoulos,GTXPro,Bubba Gump,Won,8/30/2017,12/8/2017,3974
